# scattering angle (degree), px, py, pz, total energy, kinetic energy
113.267	-126.611	9.11117	54.5816	193.161	58.1846
33.7824	-11.9783	-66.142	-100.476	181.197	46.2201
65.6901	57.2475	-21.6396	-27.646	150.76	15.7832
153.28	100.539	0.880199	199.736	261.194	126.217
91.1688	93.964	-138.789	3.41954	215.225	80.2487
55.5273	-68.6783	129.007	-100.343	222.815	87.8389
78.9848	186.413	31.0503	-36.7862	235.129	100.153
155.1	12.454	-61.0511	134.233	200.298	65.3217
104.315	-36.3936	-66.2171	19.2803	155.883	20.9067
38.2045	186.031	38.4434	-241.36	335.498	200.521
78.9229	-230.469	152.292	-54.0814	312.173	177.197
111.851	160.011	9.96948	64.2904	219.214	84.2376
49.3914	-199.161	122.059	-200.27	335.992	201.015
102.047	57.7483	-95.9838	23.9067	177.025	42.0487
88.9134	-26.1118	-162.35	-3.11889	212.762	77.7859
90.6314	108.815	-54.8326	1.34284	181.846	46.8691
89.4487	-69.5493	20.8481	-0.698669	153.267	18.2909
20.3437	-14.7537	-33.6508	-99.0968	171.432	36.4553
40.5519	57.8167	-21.6108	-72.1365	165.022	30.0451
32.5509	-255.057	-0.987009	-399.579	492.886	357.91
13.0281	-61.078	-56.8542	-360.629	393.998	259.022
75.706	-320.873	-26.564	-82.0333	358.627	223.65
18.3431	169.977	30.3096	-520.757	564.993	430.017
11.2955	46.7085	58.8722	-376.247	406.728	271.752
57.8863	21.9941	-8.13941	-14.7192	137.787	2.81066
105.959	-147.657	47.1069	44.3228	210.249	75.2726
80.8983	-99.0755	98.1979	-22.3476	195.389	60.4124
17.8101	-19.8429	165.845	-519.915	562.52	427.543
49.0867	-34.2827	51.3314	-53.4947	157.767	22.7909
34.1869	-46.7242	173.126	-263.992	346.505	211.529
20.2163	99.4707	148.895	-486.256	535.47	400.493
13.2577	-124.254	-1.91302	-527.432	558.432	423.455
37.7274	60.6045	-38.9239	-93.1008	179.093	44.1167
78.3368	-199.934	-135.644	-49.8722	281.209	146.233
91.8363	-119.657	-15.5502	3.86847	181.089	46.1123
24.3206	21.8596	-44.1803	-109.066	180.399	45.4226
23.3398	-2.67863	92.3267	-214.061	269.392	134.415
22.5158	158.99	30.9184	-390.722	443.978	309.001
54.597	-116.477	-85.3236	-102.621	222.703	87.7267
28.869	-74.7664	200.999	-388.981	464.237	329.26
156.87	-38.7512	-65.6343	178.436	236.364	101.387
119.069	50.3151	61.3086	44.0885	162.643	27.6667
105.249	-25.583	-30.9719	10.9515	141.253	6.27624
74.9976	-156.749	21.7242	-42.4094	212.272	77.2958
125.592	-29.7369	108.476	80.5029	193.264	58.287
83.9999	-115.014	128.468	-18.1234	219.725	84.7489
46.8018	-34.4604	-54.5771	-60.6089	161.426	26.4492
119.513	-17.9278	4.54548	10.4694	136.64	1.66293
63.2754	-101.686	-46.0355	-56.2	183.947	48.9704
26.5857	-168.156	149.193	-449.195	520.125	385.148
116.896	-131.314	81.4357	78.3774	219.629	84.6522
58.7393	-114.992	-17.4486	-70.6072	191.655	56.6783
49.8247	-22.2015	-48.8467	-45.3027	152.151	17.1744
29.9923	22.0081	-43.1208	-83.8788	166.127	31.1501
32.1994	-171.583	93.2544	-310.117	390.549	255.572
142.381	-68.7653	-11.7616	90.5272	176.864	41.8874
89.7472	-73.4201	-16.4405	-0.331943	154.53	19.5536
7.25605	55.1753	-12.6624	-444.613	468.086	333.109
115.462	62.6331	8.09698	30.0716	152.025	17.0479
74.8415	-225.402	51.3638	-62.6306	274.929	139.952
68.7887	-111.421	-22.336	-44.103	181.872	46.8951
104.722	-130.221	-199.157	62.5231	280.622	145.645
146.258	5.72893	91.3344	137.002	212.986	78.0096
102.779	126.15	-116.978	39.0198	222.124	87.1471
83.6755	15.5867	-75.1946	-8.51135	155.526	20.5493
31.5856	-64.8813	-33.278	-118.593	193.907	58.9306
50.3405	-80.2484	30.6582	-71.2175	175.13	40.1529
92.9388	68.9205	15.2078	3.62324	152.359	17.3819
30.375	-36.1824	7.94515	-63.2038	153.576	18.5998
96.538	7.37885	-140.48	16.1223	195.622	60.6449
27.4506	-13.6997	-122.484	-237.256	299.498	164.522
85.0396	20.9617	-116.631	-10.2849	179.908	44.931
111.56	-76.6769	-63.3464	39.2984	172.207	37.2302
94.012	241.692	156.343	20.189	318.566	183.59
110.568	73.0072	-12.1745	27.7739	156.424	21.447
82.7296	-40.3591	-322.063	-41.4099	353.959	218.983
43.8485	-88.143	85.3388	-127.72	222.672	87.6955
65.5427	-113.159	-45.7715	-55.5185	190.265	55.2886
122.837	182.366	43.7351	121.031	260.839	125.863
36.2131	-231.325	-118.003	-354.644	459.812	324.835
78.6175	-79.438	-64.6772	-20.6227	170.697	35.7206
53.7943	68.4461	-202.09	-156.193	296.885	161.908
120.03	-19.639	112.136	65.8064	188.439	53.4625
59.9563	46.8812	-116.325	-72.5371	198.014	63.0378
64.4026	70.7525	207.686	-105.11	278.22	143.243
63.171	225.154	237.468	-165.509	390.765	255.788
151.724	24.999	23.7969	64.1652	153.385	18.4089
18.3669	1.70001	-114.478	-344.837	387.607	252.63
48.0094	-28.29	-42.0082	-45.5868	151.201	16.2248
42.025	-132.075	-114.471	-193.941	293.904	158.927
79.8633	27.2008	145.258	-26.4217	201.882	66.9059
72.489	40.7645	125.564	-41.6523	193.344	58.367
103.944	35.5523	156.076	39.7452	213.125	78.148
63.6748	-73.3366	-105.824	-63.7035	197.113	62.1368
90.7065	177.903	91.7704	2.46832	241.446	106.469
12.4674	-23.4625	-88.2408	-412.972	443.961	308.984
37.7722	-128.523	13.8756	-166.821	250.517	115.541
14.9783	-24.0775	-4.79247	-91.76	165.049	30.0727
72.0185	27.6752	100.532	-33.8429	173.887	38.9104
125.149	-173.299	-14.2154	122.427	251.876	116.9
136.187	2.33649	36.2335	37.8456	144.808	9.83118
135.67	-54.6113	68.2999	89.5175	184.063	49.0868
123.898	86.842	-35.3293	62.9945	176.002	41.0253
4.73621	-13.0759	-10.3061	-200.952	242.647	107.671
92.6872	88.9652	-31.4464	4.42875	164.748	29.7716
61.6107	-178.245	-95.813	-109.369	266.705	131.729
37.0424	247.486	-79.061	-344.246	451.911	316.935
46.4541	8.15433	-32.9539	-32.267	142.872	7.89499
34.8307	8.45677	-87.4816	-126.312	204.69	69.7131
94.8049	10.9474	57.2764	4.90171	147.116	12.1395
91.4984	121.77	-179.348	5.6704	255.43	120.454
155.062	-19.5635	-38.1897	92.2777	169.042	34.0649
88.6716	-29.8359	82.4092	-2.03237	160.948	25.9714
21.8612	26.2749	33.9185	-106.938	177.469	42.4927
40.2332	94.8072	-287.101	-357.362	487.177	352.2
78.6924	169.676	-77.6652	-37.3133	233.309	98.3319
65.048	-153.253	-40.5159	-73.7564	220.877	85.9003
43.4309	-114.137	64.964	-138.728	233.906	98.929
51.7999	-159.927	414.106	-349.327	580.783	445.806
40.5039	-52.5031	-47.341	-82.7614	173.395	38.4185
150.939	26.9809	53.0513	107.103	182.297	47.3202
142.057	16.4747	-133.533	172.565	257.099	122.122
142.522	80.1523	41.3716	117.646	200.487	65.5107
50.4972	-177.657	69.8552	-157.379	281.831	146.854
47.4706	-102.989	72.9783	-115.782	218.075	83.0984
145.002	-16.5509	83.0068	120.888	199.992	65.0153
89.8888	-25.9626	-113.284	-0.225519	178.118	43.1417
151.727	-99.4966	-20.506	188.88	253.405	118.429
69.4259	-2.45059	142.206	-53.3863	203.217	68.2408
