# m_A' [MeV], alpha_B
6.213944726640262, 1.0145413104589475e-11
48.55394574782473, 6.033431190368265e-10
220.99776005826857, 1.1977604748053358e-8
250.01110548669652, 8.973835700551938e-9
392.99576637634124, 1.87381735719331e-8
