# m_A' [MeV], alpha_B
13.129611545970507, 1.0445459278670482e-11
68.46606978466342, 2.705058716431138e-10
221.0410299264069, 2.805107616182309e-9
250.29804992137662, 2.0675566553653383e-9
392.49151814787126, 4.337344517550744e-9
