# m_A' [MeV], alpha_B
1.9988085493282952, 2.6275951314240256e-10
3.152932140419675, 6.657999054322642e-10
6.453102421249161, 2.8878044097946775e-9
16.735945988735537, 2.0525931633314857e-8
35.91449875995084, 1e-7
