# total events in the bin (associated with CCM bkg energy edges.csv)
26157.2
25194.1
23684.4
21760.9
19416.8
32609.8
25380.4
19782
15902.9
12647.5
14857.3
11076.1
8448.83
6637.81
6692.29
4944.28
4532.46
2701.77
1903.87
1381.46
1611.43
1276.93
962.45
914.643
816.687
944.008
536.935
362.075
249.152
213.597
202.785
169.401
146.188
101.535
108.398
87.6794
106.02
