# Excitation energy [MeV], GT strength
# This is exact calculation
# There are some negative energy states (for now set them to E=0)
# This is not converging
3.117510000000038417e+00 7.417884744646808214e-04
3.124340000000017881e+00 3.780053711286414982e-03
3.131979999999998654e+00 1.067197233257641481e-03
3.137260000000026139e+00 7.790727499113968800e-04
3.145750000000020918e+00 1.616640008149518738e-03
3.165920000000028267e+00 5.891640853746712395e-05
3.183780000000012933e+00 6.572685828583337778e-04
3.190719999999998890e+00 5.604467600141004079e-04
3.198470000000043001e+00 1.259090852595174943e-04
3.210059999999998581e+00 1.575120525122167053e-03
3.239820000000008804e+00 4.550841387209170457e-04
3.246690000000000964e+00 6.262627042791322346e-05
3.251100000000008095e+00 4.602743583562621363e-05
3.261750000000006366e+00 5.567813734431345182e-03
3.276260000000036143e+00 2.862017808122387704e-03
3.281100000000037653e+00 5.311566159353716570e-05
3.304760000000044329e+00 1.093921371680257567e-04
3.312479999999993652e+00 2.459476483992578916e-04
3.313460000000020500e+00 6.265070421989443143e-04
3.320179999999993470e+00 6.199573553295460336e-04
3.331240000000036616e+00 1.841493458477346835e-03
3.336720000000013897e+00 1.991938583358612781e-04
3.344230000000038672e+00 1.748280334584801819e-04
3.359399999999993724e+00 3.253333882811538759e-05
3.362459999999998672e+00 1.164361087187468441e-03
3.374930000000006203e+00 2.506701741744972437e-05
3.387570000000039272e+00 2.500726944709494217e-03
3.389390000000048531e+00 4.695845929278398513e-04
3.397450000000048931e+00 1.630396133474292701e-03
3.400820000000010168e+00 1.682641733407598777e-04
3.409000000000048658e+00 8.566791333601827619e-04
3.420970000000011169e+00 3.875047538650487015e-03
3.427230000000008658e+00 8.026728736041682149e-04
3.438950000000033924e+00 5.258420084390414353e-06
3.441450000000031650e+00 2.875573865361600386e-04
3.453440000000000509e+00 5.302989731915382581e-05
3.459339999999997417e+00 9.403602648021814323e-05
3.470490000000040709e+00 3.056285921022524227e-06
3.480770000000006803e+00 6.895954596585286527e-03
-9.069999999951505743e-03 5.347495032723264306e-06
9.143000000000256478e-02 3.635563788097507902e-03
5.546800000000189357e-01 1.206565513370346301e-02
6.130100000000311411e-01 9.392190015284142301e-05
7.885200000000054388e-01 7.976262966303030236e-03
1.074630000000013297e+00 2.704238922431618911e-04
1.203620000000000800e+00 1.095857125991230626e-04
1.247410000000002128e+00 1.106897336193854355e-03
1.315260000000023410e+00 7.098026180116466782e-04
1.353100000000040382e+00 1.904247246138016103e-02
1.429720000000031632e+00 3.575478283856259234e-03
1.514430000000004384e+00 1.972286282787146471e-04
1.601560000000006312e+00 1.435586585800532368e-02
1.675690000000031432e+00 5.889489552075629356e-06
1.767160000000046693e+00 7.167561300282466671e-03
1.775040000000046803e+00 7.268858617612397642e-04
1.838980000000049131e+00 1.979747361708136550e-03
1.859530000000006567e+00 1.879067328092084085e-05
1.874480000000005475e+00 6.823822445746043162e-04
1.921289999999999054e+00 6.653561032331260176e-04
1.958040000000039527e+00 3.231212684265328226e-03
1.990679999999997563e+00 3.010366763034087734e-03
2.009540000000015425e+00 6.392391248766027885e-05
2.051960000000008222e+00 3.940439158742730340e-03
2.086209999999994125e+00 1.089247438000178793e-02
2.126419999999995980e+00 7.586418830545441766e-05
2.169970000000034815e+00 4.269008698989731356e-05
2.185460000000034597e+00 2.085755135844055350e-02
2.215460000000007312e+00 7.195210219116469387e-03
2.222290000000043619e+00 1.409909717068580544e-02
2.243580000000008567e+00 4.416589407839515476e-04
2.264660000000048967e+00 3.409607804855636719e-05
2.294160000000033506e+00 7.371171000868857433e-05
2.296829999999999927e+00 4.741027711365665247e-03
2.324260000000037962e+00 3.330430259130432499e-03
2.328450000000032105e+00 1.388629891022010246e-03
2.368310000000008131e+00 1.383950099245091910e-04
2.389530000000036125e+00 8.059691228581902442e-03
2.393709999999998672e+00 1.094783450882746978e-02
2.414160000000038053e+00 9.335230796292612603e-05
2.420560000000023138e+00 3.212954496614608274e-02
2.422720000000026630e+00 1.228649049288071254e-02
2.443390000000022155e+00 1.092848645509074401e-02
2.455290000000047712e+00 5.125334635270427375e-02
2.473630000000014206e+00 3.477902881758965486e-03
2.490980000000035943e+00 2.549969181421709100e-02
2.509209999999995944e+00 4.701314162794008040e-04
2.524770000000046366e+00 2.326546214476181635e-04
2.539660000000026230e+00 1.274992609301753277e-04
2.551240000000007058e+00 1.412566917225602237e-02
2.565560000000004948e+00 8.702197417304398559e-04
2.576840000000004238e+00 8.546621162165955483e-04
2.588060000000041327e+00 4.361308704853741197e-02
2.594920000000001892e+00 3.720832369313521043e-03
2.618550000000027467e+00 3.132083465928065576e-03
2.629120000000000346e+00 3.519783674431193471e-03
2.633830000000045857e+00 8.160712319597510436e-03
2.649730000000033669e+00 3.154379599156408530e-04
2.652840000000026066e+00 3.405864878227839176e-02
2.663300000000049295e+00 4.177078906093499577e-02
2.672520000000019991e+00 1.949372153010577730e-02
2.675970000000006621e+00 2.824864429171735150e-02
2.684840000000008331e+00 1.703430425287109570e-02
2.696240000000045711e+00 1.184533288019802219e-03
2.705360000000041509e+00 3.411826677650729332e-04
2.721069999999997435e+00 6.115766550482449465e-03
2.736400000000003274e+00 5.288914930534892658e-03
2.746980000000007749e+00 9.992313750185853605e-03
2.753510000000005675e+00 1.442223774942071393e-02
2.760210000000029140e+00 2.573492208555020616e-03
2.774360000000001492e+00 9.863785806573866638e-03
2.783270000000015898e+00 9.378665261662131204e-04
2.790050000000007913e+00 3.068941640410455512e-04
2.792619999999999436e+00 9.015308391333637025e-03
2.804660000000012587e+00 2.865885569078393397e-02
2.812490000000025248e+00 3.574320756419416874e-04
2.831729999999993197e+00 3.305984634848632003e-02
2.838700000000017099e+00 1.001502211323260141e-04
2.851740000000006603e+00 2.596493561296550970e-03
2.855990000000019791e+00 7.468815376282908654e-04
2.869520000000022719e+00 2.034067578289211302e-03
2.878340000000036980e+00 1.352580506150851411e-03
2.881349999999997635e+00 4.240251684432639148e-04
2.893310000000042237e+00 5.301663536247415431e-02
2.897019999999997708e+00 1.420332245031942714e-03
2.900130000000046948e+00 1.150933411548341772e-04
2.907900000000040563e+00 1.409703988876077809e-03
2.914860000000032869e+00 1.985438547406069218e-03
2.918150000000025557e+00 1.693677351658784977e-03
2.932479999999998199e+00 3.263586098520508683e-02
2.942040000000019973e+00 3.039317989418378971e-03
2.956280000000049313e+00 3.802213742015729276e-03
2.959630000000004202e+00 6.783026337198487174e-04
2.967680000000029850e+00 1.384800978441852806e-02
2.982380000000034670e+00 7.213339111160875679e-03
2.987040000000035889e+00 1.175857349868416647e-02
2.992110000000025138e+00 5.852000334456307264e-04
3.002800000000036107e+00 8.269702007648132430e-03
3.005179999999995744e+00 2.592467359631191531e-05
3.018940000000043256e+00 4.622618174464461320e-03
-3.123899999999935062e-01 7.792699187460190580e-02
-1.080499999999915417e-01 1.565825634131344860e-02
3.497800000000097498e-01 9.254950728967075791e-04
6.129600000000436921e-01 5.735819416402961751e-02
6.836000000000126420e-01 2.296910044229255946e-02
8.492500000000404725e-01 8.715245482668046093e-03
1.098520000000007713e+00 1.870256453036487493e-03
1.151180000000010750e+00 5.311775279113184738e-04
1.244560000000035416e+00 1.673970302213414682e-02
1.362189999999998236e+00 4.459090966726518904e-03
1.382850000000019008e+00 2.726798052430672720e-02
1.498180000000047585e+00 3.580407583917772935e-03
1.505340000000046530e+00 4.191596617241417216e-02
1.572390000000041255e+00 5.497011144027688645e-02
1.642719999999997071e+00 1.718411174067689673e-02
1.655090000000029704e+00 2.757041272788587189e-04
1.716170000000033724e+00 6.789598081556818361e-04
1.731200000000001182e+00 1.027367347872099046e-02
1.773439999999993688e+00 3.482644948005838431e-02
1.792370000000005348e+00 3.276011826831665315e-03
1.830420000000003711e+00 1.213065414336205470e-03
1.866440000000011423e+00 3.306718570958152659e-04
1.892510000000015680e+00 1.415898954214480287e-03
1.910060000000044056e+00 2.197180207907129847e-03
1.928780000000017480e+00 2.887355848962464867e-03
1.949690000000032342e+00 9.967951994707999848e-05
1.985470000000020718e+00 2.494175749652042737e-02
2.006910000000004857e+00 1.064836087042640668e-03
2.017760000000009768e+00 2.189438011331368977e-02
2.051270000000045002e+00 2.923525915747968686e-05
2.097900000000038290e+00 1.246291088484848474e-04
2.100030000000003838e+00 3.672858035446894404e-02
2.120660000000043510e+00 7.682668819671263725e-04
2.162670000000048276e+00 5.560360789359660404e-04
2.183780000000012933e+00 2.691807879152342451e-04
2.193610000000035143e+00 2.454101584329443971e-03
2.216690000000028249e+00 3.015166954589745347e-07
2.248710000000016862e+00 1.102816509115434876e-03
2.252390000000048076e+00 9.914963177464406613e-03
2.266990000000021155e+00 5.356210136246469800e-02
2.269750000000044565e+00 1.072323001241252266e-02
2.289210000000025502e+00 5.013132520171393811e-03
2.309210000000007312e+00 5.166467553697816871e-03
2.330300000000022465e+00 9.722487074673229548e-03
2.332980000000020482e+00 1.213123990354852142e-03
2.351850000000013097e+00 2.461903590118078369e-02
2.369169999999996890e+00 9.297570447518535910e-03
2.373400000000003729e+00 8.329230268612289063e-04
2.395800000000008367e+00 2.460162283949392237e-02
2.397540000000049076e+00 2.258912204348674513e-02
2.427780000000041127e+00 8.603660691517266146e-03
2.429090000000030614e+00 1.284181304167749185e-02
2.433280000000024756e+00 5.455451050443679839e-02
2.444810000000018135e+00 7.416922871605713397e-02
2.456510000000037053e+00 5.492359291878172066e-04
2.466930000000047585e+00 7.210482654323324518e-03
2.468620000000044001e+00 1.906150762036621163e-02
2.486559999999997217e+00 1.423742434997811446e-02
2.490120000000047185e+00 3.526771529917049203e-03
2.498170000000015989e+00 1.177078232234374355e-07
2.500310000000013133e+00 3.588738747762807574e-02
2.515720000000044365e+00 8.103687529179948168e-03
2.526229999999998199e+00 9.160884910663951580e-03
2.540840000000002874e+00 2.745408818159602096e-02
2.550000000000011369e+00 1.159103084578922034e-02
2.552369999999996253e+00 3.665191048869699780e-04
2.563199999999994816e+00 7.873847584175766579e-02
2.566480000000012751e+00 1.045980449457569079e-02
2.586250000000006821e+00 1.204275893127583312e-02
2.586940000000026885e+00 9.632211854298615688e-04
2.600740000000030250e+00 1.665364679184614186e-02
2.605490000000031614e+00 1.518038255557067895e-01
2.620050000000048840e+00 1.141211061002552797e-02
2.635530000000017026e+00 4.522900204171941344e-04
2.645399999999995089e+00 1.034541415049743022e-05
2.651540000000011332e+00 2.670802956847571560e-03
2.654410000000041236e+00 5.146983734398444255e-02
2.664390000000025793e+00 7.107438669399671971e-04
2.667540000000030886e+00 8.837981148354021738e-03
2.675890000000038071e+00 5.191399694739395540e-03
2.686760000000049331e+00 1.867275646521715992e-03
2.697910000000035780e+00 4.665573233032888067e-02
2.713390000000003965e+00 3.137356491303021268e-03
2.719220000000007076e+00 1.424284302732917867e-02
2.729870000000005348e+00 2.679936800097048027e-03
2.733370000000036271e+00 2.297389932075092830e-03
2.739000000000032742e+00 6.979341135321428776e-04
2.748550000000022919e+00 2.807676385055391660e-02
2.756360000000029231e+00 1.512807428327843373e-02
2.766530000000045675e+00 2.051474293692712256e-03
2.768979999999999109e+00 5.316078595289695785e-02
2.779280000000028394e+00 1.678368580780028804e-02
2.787070000000028358e+00 9.221024583527279855e-03
2.794970000000034815e+00 2.001206441020793314e-02
2.801750000000026830e+00 5.115820945642515771e-03
2.804590000000018790e+00 2.142110414297376916e-05
2.806960000000003674e+00 2.349613329491865438e-02
2.814080000000046766e+00 1.042766478936474166e-02
2.820790000000044984e+00 5.985602351879299593e-03
2.843200000000024374e+00 5.015249767579894229e-04
