# Excitation energy [MeV], GT strength
# This is truncated
1.486479999999971824e+00 4.761711441092393582e-02
2.014369999999985339e+00 2.065668404069023051e-02
2.254599999999982174e+00 5.011584641507066569e-03
2.365369999999984429e+00 1.363646723033780459e-04
2.565920000000005530e+00 1.086346826869624823e-03
2.656499999999994088e+00 3.179226199369347260e-03
2.800049999999998818e+00 4.122601346162084283e-03
2.823309999999992215e+00 1.432948075465687032e-02
2.934660000000008040e+00 2.639636975150973577e-02
3.089580000000012205e+00 1.255489020428149013e-02
3.110289999999963584e+00 6.516560331620339930e-03
3.161749999999983629e+00 1.649580501112851011e-02
3.173639999999977590e+00 4.032607574792479790e-03
3.204549999999983356e+00 3.141369893345690584e-02
3.232590000000016062e+00 1.165231146019272816e-04
3.270370000000013988e+00 1.579767122478349228e-04
3.296319999999980155e+00 5.543717164502531064e-08
3.323980000000005930e+00 4.605177162260752697e-04
3.377380000000016480e+00 9.258532514727565998e-04
3.381919999999979609e+00 1.071817248348598713e-03
3.426870000000008076e+00 1.155629251113659238e-02
3.466639999999983957e+00 1.780801657547385073e-03
3.500729999999975917e+00 9.669328740599661062e-03
3.505069999999989250e+00 1.454042992381870437e-02
3.540140000000008058e+00 9.012274640905730203e-03
3.543219999999962511e+00 8.783252890855115010e-04
3.559730000000001837e+00 1.361212551497323515e-02
3.592260000000010223e+00 9.302080923283805792e-06
3.612140000000010787e+00 2.279305854407866205e-02
3.630359999999996035e+00 3.542659012541877345e-02
3.651889999999980319e+00 1.024488507922941515e-02
3.669260000000008404e+00 1.584420959900864157e-04
3.682349999999985357e+00 5.520774123321713295e-04
3.727949999999964348e+00 5.425559621366259164e-04
3.749590000000011969e+00 3.599706896006252960e-02
3.760359999999991487e+00 1.000227054615687727e-01
3.770080000000007203e+00 3.512682455515467317e-02
3.782069999999976062e+00 1.861575125776834261e-01
3.808830000000000382e+00 4.567213606098902492e-03
3.818730000000016389e+00 4.122981312819382765e-02
1.570289999999999964e+00 6.194424014856738520e-02
1.738529999999968823e+00 4.247873984406846957e-06
1.843329999999980373e+00 3.271490265399833175e-02
1.981130000000007385e+00 1.043833843230072694e-01
2.079189999999982774e+00 5.239732399444405747e-02
2.140850000000000364e+00 6.998904177803906817e-04
2.300079999999979918e+00 2.217328476710454278e-03
2.349339999999983775e+00 5.647429679219106990e-02
2.410289999999974953e+00 5.189231100064873366e-04
2.528860000000008768e+00 2.486785519931389646e-03
2.566699999999968895e+00 1.531211027891919360e-02
2.636549999999999727e+00 4.720899911182336803e-03
2.671879999999987376e+00 4.079843267319642648e-03
2.781090000000006057e+00 3.284680941826875929e-03
2.808809999999994034e+00 3.362520184660384298e-02
2.814579999999978099e+00 7.801527897587287857e-04
2.860720000000014807e+00 1.637942601195965060e-03
2.894589999999993779e+00 1.556022483837172805e-03
2.902099999999961710e+00 6.131671975376166289e-02
2.964209999999980027e+00 9.248014155693418809e-03
2.981009999999969295e+00 8.507725609850860793e-02
3.018930000000011660e+00 1.054011112366035627e-04
3.044769999999971333e+00 1.409310694387325320e-02
3.059689999999989141e+00 2.645484144362195405e-03
3.083609999999964657e+00 1.338429845647766923e-02
3.118349999999963984e+00 4.586681226571868997e-02
3.127639999999985321e+00 2.587332067343502514e-05
3.152219999999999800e+00 2.105328954068191871e-02
3.184559999999976299e+00 9.525823289655286838e-03
3.203789999999969496e+00 4.270876938038128783e-03
3.238249999999993634e+00 7.745594592247416650e-03
3.257069999999998799e+00 8.879361583711888051e-02
3.264450000000010732e+00 4.169211353132596222e-04
3.279839999999978772e+00 2.351676124021359962e-02
3.292699999999967986e+00 4.928708314961785346e-03
3.313780000000008386e+00 4.971992945889294746e-02
3.347749999999962256e+00 1.798987556964756762e-02
3.361429999999984375e+00 1.869187451472492378e-01
3.385760000000004766e+00 8.449059751590541623e-02
3.407559999999989486e+00 3.121174878703011826e-03
1.075119999999969878e+00 3.008945901791158506e-01
1.129709999999988668e+00 6.036469336197628627e-02
1.451469999999972060e+00 9.440158790442940151e-02
1.784519999999986339e+00 3.347631335154043208e-01
1.857930000000010295e+00 8.508363330859904095e-02
2.062889999999981683e+00 2.522396274593855514e-01
2.152289999999993597e+00 1.943250299755633608e-03
2.191089999999974225e+00 5.025386321549824009e-02
2.302149999999983265e+00 2.879368147245727969e-02
2.348059999999975389e+00 5.430183104391713561e-02
2.483239999999966585e+00 7.629201183727286895e-02
2.582769999999982247e+00 5.439183465397051838e-03
2.613099999999974443e+00 8.586985277967682829e-04
2.640049999999973807e+00 1.200848233388649433e-01
2.668419999999969150e+00 8.790928280406454937e-03
2.700929999999971187e+00 2.642862194114611873e-02
2.769059999999967658e+00 4.769090793530853661e-02
2.800900000000012824e+00 2.936957239421690916e-02
2.826050000000009277e+00 4.425127739192905724e-03
2.872140000000001692e+00 5.015276131349124221e-03
2.882999999999981355e+00 9.358644470776425819e-03
2.890449999999987085e+00 3.771269801040811210e-03
2.907620000000008531e+00 3.358666373153405132e-02
2.938289999999994961e+00 9.616975825191494825e-03
2.957979999999963638e+00 8.836716343626086563e-05
2.975909999999998945e+00 1.004364108640386829e-03
3.002769999999998163e+00 3.571237232674472073e-02
3.012329999999963093e+00 4.792233051864934999e-03
3.020849999999995816e+00 6.027964323645056306e-03
3.031059999999968113e+00 5.830092149777318933e-02
3.052649999999971442e+00 2.790670227612210633e-03
3.061499999999966803e+00 6.249324950023641898e-03
3.073069999999972879e+00 4.275604308201927048e-05
3.092240000000003874e+00 9.455046427049021082e-04
3.111499999999978172e+00 5.931029774262029652e-02
3.123189999999965494e+00 1.177827754391566617e-02
3.139319999999997890e+00 3.430911746750696101e-01
3.181229999999970914e+00 6.835475671566016050e-03
3.183259999999961565e+00 3.059377907350715239e-03
3.204729999999983647e+00 4.459540194493035077e-03
