0.00099518,1.0111e-12
0.00113961,1.1516e-12
0.00135003,1.4932e-12
0.00171151,2.2624e-12
0.0022068,3.3404e-12
0.0026589,4.4452e-12
0.0030971,5.9148e-12
0.0037002,7.871e-12
0.0044964,1.1321e-11
0.0053268,1.546e-11
0.0060487,1.9531e-11
0.006986,2.5986e-11
0.0079329,3.2827e-11
0.0090849,4.3677e-11
0.0106718,5.8118e-11
0.0122217,7.936e-11
0.0138786,1.0558e-10
0.0161656,1.4417e-10
0.0186708,1.9686e-10
0.021023,2.6878e-10
0.024487,3.4849e-10
0.027807,4.7582e-10
0.032117,6.843e-10
0.037412,1.0099e-09
0.044699,1.4907e-09
0.050761,2.1437e-09
0.058628,3.004e-09
0.06491,4.3193e-09
0.07371,5.8975e-09
0.081605,8.052e-09
0.092673,1.1882e-08
0.102597,1.5807e-08
0.112628,2.1581e-08
0.121561,2.7972e-08
0.132323,3.9189e-08
0.147737,5.0803e-08
0.156777,6.585e-08
0.173578,9.971e-08
