1.000000000000000000e+00
1.316999999999999948e+00
1.903745051507762298e+00
2.751894625011611861e+00
3.977908712708174033e+00
5.750132139079575211e+00
8.311910102724741733e+00
1.201500207034138157e+01
1.736788210726493986e+01
2.510555779565363821e+01
3.629049462324809383e+01
5.245850383885924373e+01
7.582962573479821344e+01
1.096129648825419736e+02
1.584473344542395239e+02
2.290382148001927760e+02
3.310784874958534374e+02
4.785793714737324080e+02
6.917943129816350165e+02
1.000000000000000000e+03
